status_id,status_data,status_createdAt,status_timestamp,status_Latitude,status_Longitude,isReplytoStat,isReplytoScName,isReplytoUser,user_id,user_name,user_screenName,user_followers,user_followings,listed_in,user_statuses,account_createdAt,reputation,age,age_str
421335219157729280,@ChrisBond1077 thanks for sharing your story! We hope more women w/#bleedingdisorders #hemophilia speak out &amp; let their voice be heard!,Thu Jan 09 17:38:38 +0000 2014,1389289118.0,38.895115,-77.036372,421334451059437568,ChrisBond1077,1374624114,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140753234.0,1629 day 2 hour 7 minutes 14 seconds
420331505538183169,"5 #books that examine history of #bleedingdisorders, other chronic medical issues &amp; the search for a fulfilled life. http://t.co/HseWRHkTyk",Mon Jan 06 23:10:14 +0000 2014,1389049814.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
422786232067043328,RT @NHF_Hemophilia: Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 17:44:27 +0000 2014,1389635067.0,51.796706,0.579339,,,,702162280,Barry smith,BsLittlebaz,845,881,12,9200,Sat Oct 05 15:42:44 +0000 2013,70.41666666666667,8756348.0,101 day 8 hour 19 minutes 8 seconds
420267642230812672,WEBLEED EVENTS --&gt; 1/9/14 #SouthCarolina &amp; #NorthCarolina host educational events 4 #hemophilia &amp; #bleedingdisorders http://t.co/5nG7DXvK0m,Mon Jan 06 18:56:28 +0000 2014,1389034588.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
419881404504100864,Bitter cold air is a reminder for #bleedingdisorders community of importance to have a plan in place for emergencies: http://t.co/Sf23PZEhAo,Sun Jan 05 17:21:42 +0000 2014,1388942502.0,38.895115,-77.036372,,,,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140753234.0,1629 day 2 hour 7 minutes 14 seconds
422819403089330177,Check out our Annual Report for 2012-2013 #hemophilia #vwd #bleedingdisorders http://t.co/eBmRsaIJY2,Mon Jan 13 19:56:15 +0000 2014,1389642975.0,37.538509,-77.43428,,,,111165821,VA Hemophilia Fnd,VAHemophilia,560,223,20,520,Thu Feb 04 00:49:42 +0000 2010,28.0,124499530.0,1440 day 23 hour 12 minutes 10 seconds
421303916731838464,"RT @NHF_Hemophilia: People w/ #bleedingdisorders can turn to #socialmedia, message boards or chat rooms to share common experiences. http:/…",Thu Jan 09 15:34:15 +0000 2014,1389281655.0,38.953617,-94.733571,,,,1397339402,ARJ Infusion Service,ARJInfusion,36,60,0,790,Thu May 02 14:27:57 +0000 2013,0.0,22239235.0,257 day 9 hour 33 minutes 55 seconds
420691110785462272,RT @hemophiliafed: In March we're kicking off our 20th anniversary in Tampa! Learn more about this meeting for all w/#bleedingdisorders: ht…,Tue Jan 07 22:59:11 +0000 2014,1389135551.0,40.730599,-73.986581,,,,31582759,Mark T. Kenny,marktkenny,920,765,49,12133,Thu Apr 16 00:59:42 +0000 2009,18.775510204081634,149900530.0,1734 day 23 hour 2 minutes 10 seconds
419341659663388672,"RT @hemophiliafed: Important &amp; practical tips for those w/#hemophilia, #bleedingdisorders to stay germ free during the winter months: http:…",Sat Jan 04 05:36:57 +0000 2014,1388813817.0,43.078575,-89.198857,,,,906658148,DrxNoze® ,DrxNoze,39,197,2,180,Fri Oct 26 19:47:14 +0000 2012,19.5,38463278.0,445 day 4 hour 14 minutes 38 seconds
420273331376373760,Dear Addy can help #bleedingdisorders community understand complicated advocacy issues. Questions? We can help!: http://t.co/aIpDkkfATS,Mon Jan 06 19:19:05 +0000 2014,1389035945.0,38.895115,-77.036372,,,,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140753234.0,1629 day 2 hour 7 minutes 14 seconds
420966001145307136,1st ProphyHolic Hemo Mom E-card of 2014! Happy #HumpDay #hemophilia #bleedingdisorders http://t.co/1nF7dElzCL,Wed Jan 08 17:11:30 +0000 2014,1389201090.0,35.00737,-80.945076,,,,778870903,Lovee Johnson-Lundy,ProphyHolic,185,193,4,1076,Fri Aug 24 19:57:30 +0000 2012,46.25,43905862.0,508 day 4 hour 4 minutes 22 seconds
421637384774483968,Why you should always wear mouth guards when playing #sports—and other #dental tips: http://t.co/yAEHS57PwS #bleedingdisorders,Fri Jan 10 13:39:20 +0000 2014,1389361160.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
418777126590889985,NYC - January 13 - the first Believe event of 2014. Register FREE http://t.co/6511Fuma6n #hemophilia #bleedingdisorders,Thu Jan 02 16:13:42 +0000 2014,1388679222.0,40.730599,-73.986581,,,,109017479,Patrick James Lynch,pjlynch,2929,401,174,11528,Wed Jan 27 18:22:57 +0000 2010,16.833333333333332,125127535.0,1448 day 5 hour 38 minutes 55 seconds
420905992562302977,TodayMAKE A WISH foundation is coming to meet Scarlett &amp;start the process PLEASE SHARE http://t.co/mpWZmXSdYt #makeawish #bleedingdisorders,Wed Jan 08 13:13:03 +0000 2014,1389186783.0,,,,,,174336230,Kari Peepe,kpeepe,121,341,3,618,Tue Aug 03 17:50:27 +0000 2010,40.333333333333336,108886285.0,1260 day 6 hour 11 minutes 25 seconds
420193594553548800,How #StepsforLiving encourages sound money management for people w/ #bleedingdisorders: http://t.co/5qfkC8kejN #hemophilia,Mon Jan 06 14:02:14 +0000 2014,1389016934.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
419873579015340032,RT @NHF_Hemophilia: #Zumba for people with #bleedingdisorders: http://t.co/8VUL10TVaq®-your-way-fitness #hemophilia,Sun Jan 05 16:50:36 +0000 2014,1388940636.0,,,,,,115405524,JOANNA  ,charitybegin1,732,1079,18,50201,Thu Feb 18 15:15:04 +0000 2010,40.666666666666664,123238008.0,1426 day 8 hour 46 minutes 48 seconds
422765178120175616,RT @NHF_Hemophilia: The difference between long-term care and disability insurance: http://t.co/PCA4TnzKHF #bleedingdisorders,Mon Jan 13 16:20:47 +0000 2014,1389630047.0,41.875621,-87.624371,,,,338410868,CBDC,CompBleed,690,730,20,3770,Tue Jul 19 14:59:41 +0000 2011,34.5,78656531.0,910 day 9 hour 2 minutes 11 seconds
421287985200390144,"RT @NHF_Hemophilia: People w/ #bleedingdisorders can turn to #socialmedia, message boards or chat rooms to share common experiences. http:/…",Thu Jan 09 14:30:57 +0000 2014,1389277857.0,,,,,,1932394476,araceliQSC,santa_araceli,26,80,1,219,Thu Oct 03 23:51:55 +0000 2013,26.0,8899797.0,103 day 0 hour 9 minutes 57 seconds
420916119440879617,Have you heard? You can get the latest #bleedingdisorders #news on your #iPad today: http://t.co/YOGk9kOxEQ #hemophilia,Wed Jan 08 13:53:17 +0000 2014,1389189197.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
422398916261187584,The difference between long-term care and disability insurance: http://t.co/PCA4TnzKHF #bleedingdisorders,Sun Jan 12 16:05:24 +0000 2014,1389542724.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
421721939691180033,RT @NHF_Hemophilia: Healthy eating when you have #hemophilia: http://t.co/LLVklqV5DO #bleedingdisorders,Fri Jan 10 19:15:20 +0000 2014,1389381320.0,42.61946,-7.863112,,,,419742697,Agadhemo,Agadhemo,188,116,11,5145,Wed Nov 23 18:45:42 +0000 2011,17.09090909090909,67670170.0,783 day 5 hour 16 minutes 10 seconds
418785596606144512,RT @pjlynch: NYC - January 13 - the first Believe event of 2014. Register FREE http://t.co/6511Fuma6n #hemophilia #bleedingdisorders,Thu Jan 02 16:47:21 +0000 2014,1388681241.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
421751658083655681,RT @pjlynch: NYC #hemophilia community. Only 10 tix left. FREE. RSVP now if you'd like to attend! #bleedingdisorders http://t.co/9mDoCsTzVU,Fri Jan 10 21:13:25 +0000 2014,1389388405.0,,,,,,117090483,mybloodbrothers,mybloodbrothers,397,26,12,467,Wed Feb 24 14:13:12 +0000 2010,33.083333333333336,122723320.0,1420 day 9 hour 48 minutes 40 seconds
419873479307980800,#Zumba for people with #bleedingdisorders: http://t.co/8VUL10TVaq®-your-way-fitness #hemophilia,Sun Jan 05 16:50:12 +0000 2014,1388940612.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
421738951247163392,RT @NHF_Hemophilia: How to explain your child's needs to his/her #babysitters: http://t.co/RCaF2MvB0u #bleedingdisorders #hemophilia,Fri Jan 10 20:22:56 +0000 2014,1389385376.0,,,,,,287310571,Cesar A. Garrido,cesargarridod,381,327,8,5125,Sun Apr 24 18:54:52 +0000 2011,47.625,86072820.0,996 day 5 hour 7 minutes 0 seconds
422426199487291392,RT @NHF_Hemophilia: The difference between long-term care and disability insurance: http://t.co/PCA4TnzKHF #bleedingdisorders,Sun Jan 12 17:53:48 +0000 2014,1389549228.0,37.77896,-122.419199,,,,225949194,Anita Murphy,Blondeone38,1906,703,39,10674,Sun Dec 12 22:18:01 +0000 2010,48.87179487179487,97551831.0,1129 day 1 hour 43 minutes 51 seconds
421735784203288578,How to explain your child's needs to his/her #babysitters: http://t.co/RCaF2MvB0u #bleedingdisorders #hemophilia,Fri Jan 10 20:10:21 +0000 2014,1389384621.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
419185521974202368,"Important &amp; practical tips for those w/#hemophilia, #bleedingdisorders to stay germ free during the winter months: http://t.co/4VoF7LFUgP",Fri Jan 03 19:16:31 +0000 2014,1388776591.0,38.895115,-77.036372,,,,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140753234.0,1629 day 2 hour 7 minutes 14 seconds
421425987520188416,"#Braces are safe, even for those w/ #bleedingdisorders: http://t.co/yAEHS57PwS",Thu Jan 09 23:39:19 +0000 2014,1389310759.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
418412687207723008,Happy New Year from VHF! #bleedingdisorders #hemophilia #vwd http://t.co/PzxzU6ZVEW,Wed Jan 01 16:05:33 +0000 2014,1388592333.0,37.538509,-77.43428,,,,111165821,VA Hemophilia Fnd,VAHemophilia,560,223,20,520,Thu Feb 04 00:49:42 +0000 2010,28.0,124499530.0,1440 day 23 hour 12 minutes 10 seconds
422730768952348673,.@4_flat congrats on a great season &amp; thanks for advocating for the #bleedingdisorders community. Pls follow us @HemoIndy,Mon Jan 13 14:04:03 +0000 2014,1389621843.0,39.76838,-86.158045,,,,479725607,Hemo Indy,HemoIndy,309,196,10,718,Tue Jan 31 18:04:16 +0000 2012,30.9,61711056.0,714 day 5 hour 57 minutes 36 seconds
421373791810236416,RT @NHF_Hemophilia: Advice for preparing for life after high school for those w/ #bleedingdisorders: http://t.co/lRgTTRwe3n #hemophilia,Thu Jan 09 20:11:55 +0000 2014,1389298315.0,37.764799,-122.46299,,,,225949194,Anita Murphy,Blondeone38,1906,703,39,10674,Sun Dec 12 22:18:01 +0000 2010,48.87179487179487,97551831.0,1129 day 1 hour 43 minutes 51 seconds
421673462780805120,WEBLEED REPORT--&gt; @NHF_Hemophilia offers information for Washington DC advocacy event-http://t.co/vV8XGyioI8 #hemophilia #bleedingdisorders,Fri Jan 10 16:02:42 +0000 2014,1389369762.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
423190645922988034,"Did you read the fall issue of HemAware, the magazine for &amp; about people w/ #bleedingdisorders? Check it out online: http://t.co/VbhbzGTsks",Tue Jan 14 20:31:27 +0000 2014,1389731487.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147510807.0,1707 day 7 hour 13 minutes 27 seconds
419182098512359424,RSVP Deadline Extended for Advocacy Training and Richmond Days 2014 #hemophilia #bleedingdisorders #vwd http://t.co/MfDetuDFvX,Fri Jan 03 19:02:54 +0000 2014,1388775774.0,37.519591,-77.392104,,,,111165821,VA Hemophilia Fnd,VAHemophilia,560,223,20,520,Thu Feb 04 00:49:42 +0000 2010,28.0,124512105.0,1441 day 2 hour 41 minutes 45 seconds
421282288400207872,"People w/ #bleedingdisorders can turn to #socialmedia, message boards or chat rooms to share common experiences. http://t.co/OrJoX3iRsJ",Thu Jan 09 14:08:19 +0000 2014,1389276499.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147510807.0,1707 day 7 hour 13 minutes 27 seconds
420643568705761281,6 steps to help kids understand self-infusion: http://t.co/CgQxJWCvP4 #bleedingdisorders #hemophilia,Tue Jan 07 19:50:16 +0000 2014,1389124216.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147510807.0,1707 day 7 hour 13 minutes 27 seconds
423174594027978752,Men w/#bleedingdisorders! Don't forget about our #BloodBrother Chat tonight @8PM EST. Register now to meet others!: http://t.co/2Bb456cTnZ,Tue Jan 14 19:27:40 +0000 2014,1389727660.0,38.895115,-77.036372,,,,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140765809.0,1629 day 5 hour 36 minutes 49 seconds
